Ozone_mean,Ozone_max,Ozone_95,PM25_mean,PM25_first_max,PM25_95,CO_mean,CO_max,CO_95,NO2_mean,NO2_max,NO2_95
0.056147999999999004,0.134,0.085,16.168155,50.1,29.6,0.5415939999999999,3.5,1.3,31.10221,80.0,57.0
0.061292,0.155,0.10099999999999999,15.380781,34.800000000000004,29.2,0.586828999999999,2.4,1.2,33.479339,69.0,54.0
0.052926999999999,0.124,0.08600000000000001,16.766037999999998,79.8,32.9,0.454445,2.0,1.1,31.993976,69.0,54.5
0.049587,0.098,0.075,13.162701,42.4,23.1,0.5366000000000001,2.8,1.1,29.277286,80.0,50.0
0.055712,0.113,0.08199999999999999,13.314815,96.8,20.7,0.345464,2.514,0.9079999999999999,30.570248,77.0,53.0
0.055090999999999,0.103,0.08700000000000001,12.42697,32.3,23.4,0.332642,1.5,0.7000000000000001,31.193680999999998,68.0,53.0
0.052188,0.11599999999999999,0.083,13.47709,34.0,21.5,0.33050300000000005,1.4,0.8,26.947091,70.10000000000001,47.2
0.043959,0.09699999999999999,0.066,11.873885000000001,23.0,19.9,0.297883,1.4069999999999998,0.6930000000000001,22.205307,55.9,40.8
0.047369999999999,0.08900000000000001,0.069,12.117035000000001,70.0,25.0,0.31259899999999896,1.4,0.7000000000000001,24.859143,57.5,46.9
0.045398,0.106,0.075,11.785755,30.8,21.3,0.31326499999999896,1.494,0.7659999999999999,30.504225,65.2,48.2
0.059475,0.098,0.083,18.12449,40.2,37.1,0.8070970000000001,4.6,1.7000000000000002,25.546703,55.0,43.0
0.059919999999999,0.107,0.092,15.513675,55.7,32.3,0.8275119999999989,9.6,1.6,20.509589,43.0,32.0
0.052486,0.08900000000000001,0.076,15.121739000000002,56.9,32.2,0.8321839999999989,4.3,1.6,22.983562,43.0,36.0
0.055493999999999,0.09300000000000001,0.07400000000000001,13.688983,29.8,26.9,0.7090350000000001,2.7,1.3,23.261649,50.0,39.0
0.055923,0.09,0.078,16.754386,44.9,34.6,0.7110799999999989,3.3,1.2,20.260274,44.0,34.0
0.06004400000000001,0.10800000000000001,0.08600000000000001,14.107563,55.9,27.4,0.636247,3.9,1.2,17.900551999999994,38.0,29.0
0.065923,0.107,0.08900000000000001,15.156364000000002,37.8,29.2,0.500069,2.7,1.0,20.466165,46.0,33.0
0.055479999999999,0.08800000000000001,0.075,12.594595,29.0,26.4,0.357143,2.0,0.6000000000000001,18.316239000000003,42.0,33.0
0.049852,0.09,0.069,15.853835,45.2,29.7,0.656119,2.4,1.3,16.032121,35.6,31.3
0.050752,0.078,0.068,13.517391,128.8,28.3,0.8628619999999989,6.1,1.7000000000000002,20.113609,45.9,35.4
0.059065999999999994,0.1,0.083,11.5277,50.1,23.2,0.8772059999999989,5.7,2.0,17.705233,42.2,30.3
0.052492,0.081,0.07,11.205239,96.7,23.3,0.257006,8.3,0.8,17.187679,38.8,31.4
0.050860999999999004,0.08,0.07200000000000001,12.513393,164.3,27.3,0.20691500000000002,4.4,0.6000000000000001,18.439091,41.8,33.5
0.050341000000000004,0.08600000000000001,0.07200000000000001,11.248368,129.6,24.0,0.190833,3.2,0.6000000000000001,17.153160999999994,39.9,31.9
0.045378999999999,0.08199999999999999,0.066,9.052893,75.3,19.0,0.181696,1.0,0.4,16.901929,38.0,30.5
0.047359,0.075,0.065,8.842735000000001,24.1,17.0,0.323868,1.7000000000000002,0.6000000000000001,15.740597,36.6,27.2
0.044515,0.095,0.079,15.16,38.5,30.9,0.8325279999999989,6.8,1.7000000000000002,40.329305,95.0,68.0
0.047011000000000004,0.114,0.083,14.26,47.5,28.6,0.8294940000000001,6.0,1.7000000000000002,36.334254,72.0,58.0
0.039644,0.084,0.066,13.575,41.6,26.6,0.813873,5.5,1.6,35.835735,74.0,56.0
0.038675999999998996,0.083,0.063,11.367308,39.4,20.7,0.6080760000000001,6.4,1.4,31.843137,65.0,54.0
0.038519,0.08600000000000001,0.066,12.261864,38.2,22.8,0.9049860000000001,6.7,1.6,30.433333,66.0,55.0
0.03982,0.08700000000000001,0.064,12.034783000000001,45.1,24.4,0.8632620000000001,6.3,1.6,31.33241,65.0,50.0
0.044059,0.094,0.07100000000000001,28.1,49.9,35.0,0.830349,4.1,1.3,32.588983,69.0,54.0
0.049352,0.109,0.08900000000000001,15.415873000000001,50.8,32.0,0.894381,9.1,1.7000000000000002,44.327484999999996,117.0,67.0
0.042311999999999,0.091,0.064,15.547726999999998,38.9,27.9,0.523455,3.6,1.3,42.627328999999996,95.0,61.0
0.055788,0.122,0.09699999999999999,15.834483,43.1,30.5,0.533392,2.9,1.2,42.186246,114.0,66.0
0.04937,0.126,0.08600000000000001,13.909302,64.2,27.9,0.359967,2.8,0.8,39.073654,93.0,65.0
0.034704,0.08800000000000001,0.057999999999999996,14.383470999999998,46.4,29.0,0.198929,2.0,0.6000000000000001,38.062857,96.0,63.0
0.045172000000000004,0.095,0.077,13.628652,46.9,30.3,0.27715,2.4,0.8,35.96358499999999,113.0,62.0
0.050503,0.096,0.079,11.690816,42.2,25.9,0.4570900000000001,2.1,0.8,34.579096,157.0,53.0
0.034497,0.081,0.06,11.919534,50.2,27.8,0.19436799999999899,1.3,0.5,34.117021,75.0,53.0
0.044646,0.083,0.067,11.220765,34.1,22.1,0.354554,1.7000000000000002,0.7000000000000001,35.455556,166.0,54.0
0.044752999999999994,0.079,0.066,9.14661,28.9,19.3,0.280785,2.1,0.5,30.670571,64.0,50.0
0.03906,0.092,0.06100000000000001,10.303081,38.9,19.6,0.316249,1.3,0.6000000000000001,33.022067,74.9,49.5
0.042303,0.085,0.065,9.142274,27.2,18.1,0.312814,1.1,0.5,30.121302000000004,77.0,45.0
0.042735999999999004,0.077,0.062,8.796541999999997,26.2,16.4,0.312363,1.0,0.6000000000000001,29.764881,70.0,47.0
0.034741999999998996,0.078,0.051,8.811331,29.8,16.8,0.27938799999999897,1.4369999999999998,0.4890000000000001,29.097421,61.0,47.0
0.041409999999998996,0.094,0.06,7.731514999999999,59.0,18.0,0.248285999999999,2.668,0.433,26.541546999999998,69.0,44.0
0.038431,0.099,0.059,8.781742,30.0,16.0,0.28393199999999896,1.1,0.5,25.420613,57.0,42.0
0.043622999999999,0.062,0.057,7.4887929999999985,31.0,14.2,0.46537799999999896,13.4,1.3,11.100961999999999,71.0,23.0
0.052565999999999,0.07100000000000001,0.067,8.958475,30.2,16.8,0.43355200000000005,5.9,1.2,12.108626,54.0,25.0
0.047983,0.08700000000000001,0.064,7.961345,27.6,15.1,0.364222,4.5,0.9,11.025271,104.0,23.0
0.054077,0.103,0.092,12.988421,58.6,29.0,0.800184,15.0,2.0,31.772059,155.0,48.0
0.046023999999999,0.099,0.07,10.837234,33.6,23.8,0.618935999999999,11.0,2.0,22.900901,54.0,40.0
0.053954999999999004,0.125,0.08800000000000001,11.505556,34.0,27.7,0.563315,6.7,1.7000000000000002,31.545455,56.0,48.0
0.060736,0.139,0.114,12.754545,74.10000000000002,31.5,0.37184799999999896,6.0,1.3,24.183332999999998,55.0,39.0
0.054633999999999,0.10099999999999999,0.081,10.873684,40.0,23.6,0.692839,8.1,1.6,23.173251999999998,58.0,41.0
0.051897000000000006,0.11,0.078,9.701639,44.9,21.7,0.7670659999999989,7.1,1.4,23.214876,62.0,41.0
0.053724999999999,0.111,0.08800000000000001,10.52314,40.4,23.7,0.6551100000000001,10.0,1.3,22.899407999999998,56.0,42.0
0.049023000000000004,0.11199999999999999,0.08199999999999999,9.243802,40.1,22.8,0.641934,9.9,1.4,19.895833,48.0,36.0
0.052869000000000006,0.10800000000000001,0.08800000000000001,10.268908,35.80000000000001,25.7,0.52056,5.9,1.0,21.188515,50.0,39.0
0.053104,0.109,0.076,9.218182,31.5,18.9,0.515929,9.4,0.9,21.184383999999998,75.0,40.0
0.046841,0.08900000000000001,0.069,7.947107000000001,28.0,19.7,0.44610500000000003,3.3,0.9,20.645179,50.8,43.0
0.052329999999999,0.102,0.075,7.980671999999998,25.7,19.4,0.45696,3.4,0.9,16.629132000000002,63.7,36.5
0.048240000000000005,0.10800000000000001,0.066,7.482759,35.0,16.6,0.6612640000000001,4.4,1.2,4.615385,12.1,8.2
0.052355,0.11199999999999999,0.075,8.194915,28.3,21.3,0.37795100000000004,2.4,1.0,3.5745099999999987,11.4,8.3
0.047480999999999,0.085,0.068,7.4644070000000005,31.2,13.9,0.171316,0.418,0.235,3.2617019999999988,8.6,7.1
0.04733,0.09,0.07,5.9568970000000006,30.0,12.7,0.17094399999999899,0.435,0.22699999999999998,2.748598,12.3,6.6
0.049901999999999,0.11699999999999999,0.08199999999999999,13.020513000000001,45.3,30.4,0.21008600000000002,2.3,0.8,32.551247,86.0,51.0
0.056770999999999,0.155,0.09300000000000001,11.781818,47.1,26.5,0.162045,3.1,0.5,27.887459999999997,72.0,45.0
0.055173,0.16699999999999998,0.085,10.463793,40.8,22.2,0.12221800000000001,1.1,0.4,25.617729,50.0,40.0
0.050782,0.10099999999999999,0.078,8.008849999999997,24.9,19.8,0.113248,2.4,0.30000000000000004,22.073864,52.0,42.0
0.052634,0.118,0.084,12.891667,50.6,28.7,0.44408500000000006,3.0,1.1,29.138503999999998,59.0,44.0
0.050392,0.115,0.079,12.628406,43.0,28.2,0.381073,2.2,0.9,27.030387,58.0,43.0
0.056164,0.10800000000000001,0.08800000000000001,13.692219,52.6,28.9,0.541975,3.4,1.2,27.421488,55.0,41.0
0.05636999999999901,0.121,0.094,11.944068,44.2,25.1,0.441341,5.7,1.1,27.355556,56.0,42.0
0.049505,0.102,0.078,13.100857000000001,69.60000000000001,28.2,0.431673,3.9,1.0,25.38292,72.0,41.0
0.050432,0.091,0.077,13.064045,48.4,28.6,0.42419799999999896,2.6,1.0,26.172805,62.0,43.0
0.051663999999999,0.154,0.09699999999999999,15.953947,50.5,32.4,1.040316,7.7,2.2,47.284375,109.0,70.0
0.051766999999999994,0.128,0.09300000000000001,20.348936,56.8,36.1,0.905175,6.5,1.9,43.186440999999995,95.0,68.0
0.05957499999999901,0.136,0.10099999999999999,16.876852,52.9,37.2,0.8539120000000001,8.0,1.8,44.965909,96.0,70.0
0.06276699999999999,0.14600000000000002,0.115,16.327103,94.1,34.1,0.720622,5.4,1.5,43.630435,111.0,66.0
0.05455599999999999,0.111,0.08700000000000001,16.13,60.7,36.9,0.903903,6.0,1.7000000000000002,38.798867,100.0,57.0
0.056974000000000004,0.11,0.096,14.477778,50.2,28.8,0.7877369999999989,5.5,1.6,38.733138,101.0,58.0
0.056450999999999,0.13,0.098,15.505263000000001,48.3,33.4,0.730761,12.3,1.5,39.878116,120.0,59.0
0.054234000000000004,0.10800000000000001,0.08800000000000001,15.438191,63.0,35.80000000000001,0.626657999999999,8.6,1.4,36.731225,108.0,56.0
0.058216,0.136,0.096,17.45,45.8,35.2,0.562122,5.6,1.2,36.726027,144.0,59.0
0.0555,0.12,0.094,13.487921,43.9,33.0,0.307342,3.7,0.6000000000000001,33.031594,67.4,50.0
0.052148,0.114,0.079,13.279245000000001,42.6,30.6,0.327986,3.6,0.7000000000000001,32.247238,80.5,51.3
0.057581999999999,0.106,0.09,11.348214,47.9,27.6,0.29825100000000004,3.1,0.6000000000000001,34.052341999999996,125.7,54.3
0.054223999999999,0.10800000000000001,0.09,11.418209,44.9,27.9,0.29451900000000003,2.6,0.7000000000000001,34.604144,87.60000000000002,64.1
0.056058000000000004,0.10800000000000001,0.09,11.64766,72.0,23.7,0.305126,2.7,0.6000000000000001,30.247383000000006,77.0,48.1
0.053398,0.084,0.076,11.619233,63.2,34.5,0.354234,2.4,0.8,28.16058,59.6,48.2
0.050582999999999004,0.103,0.07300000000000001,12.925302,74.3,27.4,0.408765,2.0,0.8,30.955298,72.8,51.8
0.053952999999999994,0.102,0.083,11.542333,72.10000000000002,26.8,0.42949499999999896,2.5,0.8,33.422086,82.5,55.1
0.05310499999999999,0.099,0.08199999999999999,10.548571,64.4,23.4,0.34462800000000005,3.6,0.7000000000000001,28.308333,76.4,50.7
0.050783999999999004,0.09699999999999999,0.077,10.140494,60.9,21.9,0.36105499999999896,4.3,0.7000000000000001,33.382222,66.9,55.2
0.061515999999999,0.14500000000000002,0.103,15.826087,60.5,30.7,0.33708899999999903,3.5,1.0,33.602778,81.0,53.0
0.051914999999999004,0.11,0.08,15.763,39.0,32.7,0.245036999999999,2.8,0.8,28.800553999999998,56.0,44.0
0.05765599999999999,0.11,0.09,16.133620999999998,47.1,39.2,0.28126100000000004,3.0,0.9,28.250774,54.0,42.0
0.057,0.12,0.095,15.074336,56.3,31.2,0.254874999999999,2.6,0.7000000000000001,28.15625,57.0,42.0
0.051883000000000006,0.126,0.078,15.337719,54.7,29.9,0.14468599999999898,3.7,0.8,25.865385,52.0,41.0
0.049787,0.1,0.076,14.866102,59.3,31.4,0.174238,2.7,0.6000000000000001,23.877841,54.0,40.0
0.054436,0.107,0.08700000000000001,16.794783,53.2,30.3,0.066926,1.4,0.30000000000000004,25.392157,62.0,42.0
0.051376,0.095,0.08199999999999999,14.315,38.8,29.2,0.083578,2.0,0.4,22.230337,107.0,37.0
0.054421000000000004,0.098,0.085,15.282609,45.1,33.8,0.062516,2.0,0.30000000000000004,21.548747,48.0,35.0
0.050943999999999004,0.098,0.076,12.598246000000001,35.4,25.2,0.070035,1.4,0.30000000000000004,19.420118,56.0,34.0
0.05966900000000001,0.16399999999999998,0.1,12.595918,26.6,21.7,0.7763089999999989,2.6,1.4,36.002801,87.0,65.0
0.05858299999999901,0.122,0.096,13.299035,44.1,26.5,0.5489470000000001,4.0,1.0,29.0,73.0,54.0
0.062332000000000005,0.133,0.102,13.056098,35.5,26.8,0.485388,3.4,1.1,28.77957,74.0,54.0
0.059740999999999,0.14,0.104,12.678448,52.0,27.4,0.37043,4.7,0.7000000000000001,28.914835,77.0,50.0
0.060683999999999,0.129,0.096,13.387179000000001,52.2,26.1,0.40783200000000003,3.0,0.8,28.761628,68.0,53.0
0.049416999999999,0.10800000000000001,0.08199999999999999,12.914753999999999,37.1,24.7,0.38658200000000004,3.0,0.8,27.472222,71.0,51.0
0.061624,0.14400000000000002,0.096,13.2875,32.3,25.7,0.40873699999999896,3.4,0.8,30.073653999999998,63.0,52.0
0.048208,0.121,0.075,11.685387,36.0,21.7,0.303581,2.8,0.6000000000000001,31.439436999999998,68.0,55.0
0.049339,0.092,0.078,10.916529,30.9,20.7,0.25331000000000004,1.7000000000000002,0.5,28.762117,69.0,51.0
0.053992,0.111,0.08800000000000001,10.125926,28.9,18.8,0.232046,1.6,0.5,24.851275,71.5,43.7
0.062971,0.115,0.10099999999999999,10.735043,25.2,20.8,0.222358,1.4,0.4,24.563187,69.9,51.2
0.047749,0.092,0.07200000000000001,10.038333,25.8,19.9,0.21784199999999898,0.9,0.4,21.051558,62.7,42.5
0.044660000000000005,0.102,0.07400000000000001,9.680172,21.1,17.8,0.35397199999999995,1.1,0.6000000000000001,20.05,58.6,40.6
0.042377,0.095,0.062,8.016529,27.0,15.4,0.376824,1.1,0.5,23.958707999999998,57.1,40.5
0.051390000000000005,0.084,0.07100000000000001,9.864307,33.2,19.9,0.34410199999999896,1.497,0.7110000000000001,23.549862,51.9,41.0
0.054584999999999,0.104,0.08600000000000001,9.174576,24.0,18.4,0.280252,1.76,0.54,21.667514,45.3,35.6
0.040674999999999004,0.07,0.059,8.2136,21.5,15.7,0.274696,1.9,0.5,18.603944,41.5,34.1
0.048887,0.094,0.07200000000000001,8.017213,27.0,15.7,0.251554,1.69,0.52,17.331955999999998,41.5,31.4
0.046572999999999004,0.068,0.06100000000000001,8.102732000000001,22.1,16.7,0.211671,1.0,0.7000000000000001,13.321159,40.3,30.3
0.046525,0.066,0.063,8.090781999999999,38.2,15.0,0.267825,1.4,0.6000000000000001,14.085047,50.3,30.2
0.048296,0.076,0.065,7.667528999999999,28.8,14.8,0.240040999999999,1.1,0.4,12.406139999999999,34.4,26.8
0.048049999999999,0.07200000000000001,0.065,6.796677000000001,20.6,12.5,0.21998099999999898,1.1,0.4,13.793681,51.1,32.2
0.046432,0.067,0.06,6.593113000000001,17.6,12.5,0.270968,1.2,0.5,12.703857,46.0,28.5
0.056885000000000005,0.11599999999999999,0.076,9.82381,33.2,19.6,0.145424,1.4,0.5,11.842248,40.2,28.9
0.05358400000000001,0.092,0.081,9.134454,52.9,20.9,0.28025700000000003,2.9,0.5,12.490136999999999,36.3,25.7
0.052971000000000004,0.12,0.075,7.695832999999999,24.4,16.1,0.258787999999999,1.2,0.4,11.790055,36.4,24.7
0.046235000000000005,0.081,0.067,7.114911999999999,22.3,14.0,0.300819,1.2,0.5,9.559215,33.6,24.7
0.048684,0.08900000000000001,0.065,7.547541000000001,16.6,14.7,0.251235,1.2,0.5,9.671547,37.8,23.6
0.049608,0.07100000000000001,0.066,7.213913000000001,23.9,15.2,0.286061,0.9,0.5,9.701102,35.80000000000001,22.9
0.046067000000000004,0.08700000000000001,0.062,6.088889,16.1,11.2,0.16741899999999899,1.0,0.30000000000000004,8.580912,34.2,21.3
0.047352,0.084,0.066,7.202674999999998,38.6,15.7,0.186935,0.9,0.4,8.737260000000001,34.800000000000004,22.2
0.055268,0.078,0.068,4.752483,311.0,11.0,0.040268,0.36,0.118,12.005999999999998,39.5,29.2
0.053507000000000006,0.07300000000000001,0.065,5.708621,30.0,15.0,0.06108799999999901,0.5,0.1,12.660278,45.8,28.3
0.051782999999999,0.075,0.065,4.763636,12.4,10.2,0.050456,0.30000000000000004,0.1,12.268195,43.3,29.7
0.051350000000000014,0.069,0.063,4.554901999999999,18.2,9.9,0.050685,0.529,0.129,11.493046,46.3,27.5
0.05261,0.075,0.066,4.857143,70.0,24.8,0.068416999999999,0.487,0.155,13.231124,42.4,29.7
0.052004999999999,0.07300000000000001,0.065,5.459191000000001,17.3,9.3,0.102225,0.401,0.2,23.622177,49.7,39.1
0.050786000000000005,0.075,0.066,5.625580999999999,72.8,11.3,0.158859,0.8,0.2,24.316484,59.8,48.9
